property_id,neighborhood_ar,neighborhood_key,property_type,annual_rent_sar,area_sqm,bedrooms,bathrooms,living_rooms,furnished,ac,lift,maid_room,driver_room,pool,created_at,log_annual_rent,price_outlier_iqr,area_flag
6398304,الجنادريه,الجنادريه,Villas,90000.0,400.0,7,5,2,0,1,0,0,0,0,2025-09-25 18:38:32+00:00,11.407564949312402,False,False
6521495,الربيع,الربيع,Apartments,130000.0,149.0,3,3,1,0,1,1,0,0,0,2025-12-25 17:40:17+00:00,11.77528972943772,True,False
6521423,حطين,حطين,Apartments,78000.0,143.0,3,3,1,0,0,0,0,0,0,2025-12-25 16:51:43+00:00,11.26446410567173,False,False
6469752,ظهره لبن,ظهره لبن,Apartments,55000.0,143.0,2,,1,0,1,1,0,0,0,2025-11-16 18:29:27+00:00,10.915088464214607,False,False
6491933,العارض,العارض,Apartments,60000.0,109.0,3,3,1,0,1,1,0,0,0,2025-12-03 16:16:39+00:00,11.002099841204238,False,False
6521191,الزهراء,الزهراء,Apartments,27000.0,799.0,3,1,1,0,0,0,0,0,0,2025-12-25 14:45:20+00:00,10.203592144986466,False,False
6501943,الياسمين,الياسمين,Apartments,55000.0,546.0,3,,,0,0,0,0,0,0,2025-12-10 19:04:40+00:00,10.915088464214607,False,False
6506691,المحمديه,المحمديه,Apartments,110000.0,131.0,3,3,1,0,1,1,0,0,0,2025-12-14 17:47:27+00:00,11.608235644774552,False,False
6510610,الملقا,الملقا,Apartments,140000.0,158.0,3,3,1,1,1,0,0,0,0,2025-12-17 14:29:24+00:00,11.84939770159144,True,False
6510511,الرحمانيه,الرحمانيه,Apartments,210000.0,147.0,3,3,1,1,1,1,0,0,1,2025-12-17 13:40:45+00:00,12.254862809699606,True,False
6510467,الرحمانيه,الرحمانيه,Apartments,205000.0,116.0,2,3,1,1,1,1,1,0,1,2025-12-17 13:19:49+00:00,12.230765258120545,True,False
6510407,الصحافه,الصحافه,Apartments,150000.0,124.0,3,4,1,1,1,1,0,0,1,2025-12-17 12:40:59+00:00,11.918390573078392,True,False
6508833,الحمراء,الحمراء,Apartments,75000.0,129.0,3,3,1,0,1,0,0,0,0,2025-12-16 11:07:24+00:00,11.225243392518447,False,False
6516537,النرجس,النرجس,Apartments,36000.0,70.0,1,1,1,0,1,1,0,0,0,2025-12-22 12:12:38+00:00,10.491274217438248,False,False
6520826,النرجس,النرجس,Apartments,75000.0,129.0,3,3,1,0,1,1,0,0,0,2025-12-25 10:53:13+00:00,11.225243392518447,False,False
6479364,المروج,المروج,Floor,75000.0,425.0,5,,,0,0,0,0,0,0,2025-11-24 15:11:18+00:00,11.225243392518447,False,False
6485499,النرجس,النرجس,Apartments,90000.0,134.0,4,,,0,0,0,0,0,0,2025-11-29 15:07:36+00:00,11.407564949312402,False,False
6516661,اليرموك,اليرموك,Apartments,75000.0,142.0,3,3,2,0,1,1,0,0,0,2025-12-22 13:26:21+00:00,11.225243392518447,False,False
6514389,الشهداء,الشهداء,Apartments,30000.0,106.0,1,,,0,0,0,0,0,0,2025-12-20 19:57:51+00:00,10.308952660644293,False,False
6507051,الخليج,الخليج,Apartments,25000.0,50.0,1,1,1,0,1,0,0,0,0,2025-12-14 22:31:27+00:00,10.126631103850338,False,False
6490233,الاندلس,الاندلس,Apartments,30000.0,50.0,1,1,1,0,1,0,0,0,0,2025-12-02 15:02:26+00:00,10.308952660644293,False,False
6458673,النرجس,النرجس,Apartments,45000.0,100.0,2,1,1,0,1,1,0,0,0,2025-11-08 15:00:54+00:00,10.714417768752456,False,False
6507571,الرمال,الرمال,Apartments,48000.0,102.0,2,3,1,0,1,1,0,0,0,2025-12-15 11:54:36+00:00,10.778956289890028,False,False
6366685,الغدير,الغدير,Villas,230000.0,300.0,4,5,0,0,0,0,0,0,0,2025-09-04 08:20:03+00:00,12.345834587905333,False,False
6501140,النفل,النفل,Apartments,45000.0,713.0,3,2,2,0,1,0,0,0,0,2025-12-10 11:34:27+00:00,10.714417768752456,False,False
6519731,الملقا,الملقا,Apartments,60000.0,110.0,2,,,0,0,0,0,0,0,2025-12-24 14:57:55+00:00,11.002099841204238,False,False
6515409,القيروان,القيروان,Floor,95000.0,80.0,4,4,1,0,1,0,0,0,0,2025-12-21 15:52:09+00:00,11.461632170582678,False,False
6519613,الملك عبدالله,الملك عبدالله,Apartments,45000.0,120.0,3,,,0,0,0,0,0,0,2025-12-24 13:49:03+00:00,10.714417768752456,False,False
6459903,النرجس,النرجس,Floor,65000.0,274.0,3,3,2,0,0,0,0,0,0,2025-11-09 12:22:18+00:00,11.082142548877775,False,False
6493832,الملقا,الملقا,Villas,130000.0,161.0,5,,,0,0,0,0,0,0,2025-12-05 03:24:21+00:00,11.77528972943772,False,False
6491698,العارض,العارض,Apartments,65000.0,103.0,3,,,0,0,0,0,0,0,2025-12-03 14:25:51+00:00,11.082142548877775,False,False
6513986,النرجس,النرجس,Apartments,60000.0,160.0,3,3,2,0,1,1,0,0,0,2025-12-20 15:34:52+00:00,11.002099841204238,False,False
6425284,النرجس,النرجس,Apartments,75000.0,150.0,5,2,1,1,1,0,0,0,0,2025-10-15 14:22:56+00:00,11.225243392518447,False,False
6422063,الرحمانيه,الرحمانيه,Apartments,150000.0,113.0,2,3,1,1,1,1,0,0,0,2025-10-13 13:26:17+00:00,11.918390573078392,True,False
6343491,المهديه,المهديه,Apartments,22000.0,30.0,1,1,0,0,1,0,0,0,0,2025-08-21 11:26:54+00:00,9.998797732340453,False,False
6503380,العارض,العارض,Villas,90000.0,168.0,3,4,3,0,1,0,0,0,0,2025-12-11 20:13:32+00:00,11.407564949312402,False,False
6433009,النرجس,النرجس,Apartments,85000.0,144.0,2,3,2,0,1,1,0,0,0,2025-10-20 21:40:49+00:00,11.350406535472453,False,False
6516192,النرجس,النرجس,Apartments,70000.0,145.0,3,3,1,0,1,1,0,0,0,2025-12-22 07:36:30+00:00,11.156250521031495,False,False
6482432,النرجس,النرجس,Villas,190000.0,375.0,5,5,5,0,1,0,1,1,0,2025-11-26 16:21:47+00:00,12.154779351142624,False,False
6518537,حطين,حطين,Apartments,150000.0,145.0,4,,,0,0,0,0,0,0,2025-12-23 16:31:59+00:00,11.918390573078392,True,False
6518420,المونسيه,المونسيه,Apartments,28000.0,300.0,2,1,1,0,1,0,0,0,0,2025-12-23 15:36:30+00:00,10.239959789157341,False,False
6490230,المونسيه,المونسيه,Apartments,50000.0,875.0,3,,,0,0,0,0,0,0,2025-12-02 15:01:09+00:00,10.819778284410283,False,False
6491930,ظهره لبن,ظهره لبن,Apartments,36000.0,130.0,3,,,0,0,0,0,0,0,2025-12-03 16:15:36+00:00,10.491274217438248,False,False
6389224,القادسيه,القادسيه,Floor,80000.0,212.0,4,,,0,0,0,0,0,0,2025-09-19 10:04:10+00:00,11.289781913656018,False,False
6518137,السعاده,السعاده,Apartments,40000.0,197.0,4,3,2,0,0,1,0,0,0,2025-12-23 13:20:19+00:00,10.596634733096073,False,False
6514168,الدريهميه,الدريهميه,Apartments,25000.0,100.0,3,2,0,0,0,0,0,0,0,2025-12-20 17:19:11+00:00,10.126631103850338,False,False
6517982,القيروان,القيروان,Apartments,45000.0,80.0,1,,,0,0,0,0,0,0,2025-12-23 11:17:32+00:00,10.714417768752456,False,False
6423487,اليرموك,اليرموك,Apartments,18000.0,75.0,1,1,0,0,0,0,0,0,0,2025-10-14 10:36:52+00:00,9.798127036878302,False,False
6496361,النرجس,النرجس,Villas,95000.0,194.0,4,4,2,0,1,0,0,0,0,2025-12-07 13:06:05+00:00,11.461632170582678,False,False
6423678,الياسمين,الياسمين,Apartments,33000.0,100.0,1,1,0,0,0,0,0,0,0,2025-10-14 12:26:40+00:00,10.404262840448617,False,False
6441064,التعاون,التعاون,Apartments,42000.0,180.0,1,1,1,0,0,0,0,0,0,2025-10-26 15:33:50+00:00,10.645424897265505,False,False
6423757,القيروان,القيروان,Apartments,48000.0,180.0,1,1,1,0,0,0,0,0,0,2025-10-14 13:15:14+00:00,10.778956289890028,False,False
6475469,الوادي,الوادي,Apartments,30000.0,100.0,1,1,0,0,0,0,0,0,0,2025-11-20 21:57:03+00:00,10.308952660644293,False,False
6475483,المصيف,المصيف,Apartments,40000.0,90.0,1,1,1,0,0,0,0,0,0,2025-11-20 22:12:39+00:00,10.596634733096073,False,False
6496599,المحمديه,المحمديه,Apartments,100000.0,115.0,3,2,1,0,1,0,0,0,0,2025-12-07 15:08:34+00:00,11.512925464970229,False,False
6435956,الرمال,الرمال,Villas,70000.0,372.0,5,5,3,1,1,0,0,0,0,2025-10-22 16:58:59+00:00,11.156250521031495,False,False
6507331,الرمال,الرمال,Floor,65000.0,137.0,3,1,2,0,1,0,0,0,0,2025-12-15 08:32:19+00:00,11.082142548877775,False,False
6502810,الجنادريه,الجنادريه,Villas,75000.0,375.0,4,5,1,0,0,0,0,0,0,2025-12-11 13:16:57+00:00,11.225243392518447,False,False
6449913,الملقا,الملقا,Apartments,63000.0,100.0,1,1,1,1,1,1,0,0,0,2025-11-02 08:08:16+00:00,11.05089000537367,False,False
6487284,الملقا,الملقا,Apartments,49000.0,100.0,1,1,1,0,1,1,0,0,0,2025-11-30 17:58:59+00:00,10.799575577092764,False,False
6445023,الملقا,الملقا,Apartments,47000.0,100.0,1,1,1,1,1,1,0,0,0,2025-10-29 08:26:32+00:00,10.757902880692196,False,False
6461955,الملقا,الملقا,Apartments,28000.0,100.0,1,1,0,0,1,1,0,0,0,2025-11-10 16:10:13+00:00,10.239959789157341,False,False
6444982,العقيق,العقيق,Apartments,42000.0,150.0,1,1,1,0,1,1,0,0,0,2025-10-29 07:29:36+00:00,10.645424897265505,False,False
6497882,الملقا,الملقا,Apartments,38000.0,100.0,1,1,1,0,1,1,0,0,0,2025-12-08 12:18:16+00:00,10.545341438708522,False,False
6439401,المونسيه,المونسيه,Villas,140000.0,250.0,4,,,0,0,0,0,0,0,2025-10-25 15:01:25+00:00,11.84939770159144,False,False
6466669,المهديه,المهديه,Apartments,36000.0,150.0,2,2,1,0,0,0,0,0,0,2025-11-14 01:42:50+00:00,10.491274217438248,False,False
6452615,حطين,حطين,Apartments,60000.0,84.0,3,3,1,1,1,1,0,0,0,2025-11-03 20:58:16+00:00,11.002099841204238,False,False
6422989,ظهره لبن,ظهره لبن,Apartments,40000.0,750.0,4,3,1,0,0,0,0,0,0,2025-10-13 21:16:27+00:00,10.596634733096073,False,False
6491982,النرجس,النرجس,Apartments,38000.0,70.0,2,1,0,0,1,1,0,0,0,2025-12-03 16:40:53+00:00,10.545341438708522,False,False
6454171,العقيق,العقيق,Apartments,40000.0,637.0,3,1,1,0,1,0,0,0,0,2025-11-04 20:22:26+00:00,10.596634733096073,False,False
6380648,النهضه,النهضه,Apartments,20000.0,500.0,1,1,0,0,1,0,0,0,0,2025-09-13 22:16:52+00:00,9.903487552536127,False,False
6506410,العارض,العارض,Apartments,43000.0,418.0,3,,,0,0,0,0,0,0,2025-12-14 15:26:19+00:00,10.668955394675699,False,False
6509344,المونسيه,المونسيه,Apartments,80000.0,141.0,4,,,0,0,0,0,0,0,2025-12-16 16:18:50+00:00,11.289781913656018,False,False
6491164,العليا,العليا,Apartments,32000.0,100.0,1,1,0,0,1,0,0,0,0,2025-12-03 08:11:47+00:00,10.373491181781864,False,False
6468894,الورود,الورود,Apartments,40000.0,100.0,1,1,1,0,1,0,0,0,0,2025-11-16 10:01:09+00:00,10.596634733096073,False,False
6507822,الزهراء,الزهراء,Apartments,34000.0,60.0,2,1,1,0,1,1,0,0,0,2025-12-15 14:39:36+00:00,10.4341158035983,False,False
6511500,العارض,العارض,Villas,160000.0,324.0,4,,,0,0,0,0,0,0,2025-12-18 07:16:48+00:00,11.982929094215963,False,False
6462367,النرجس,النرجس,Apartments,65000.0,136.0,3,,,0,0,0,0,0,0,2025-11-10 19:59:23+00:00,11.082142548877775,False,False
6503326,الورود,الورود,Villas,130000.0,177.0,4,3,1,0,1,0,0,0,0,2025-12-11 19:17:09+00:00,11.77528972943772,False,False
6504984,القيروان,القيروان,Apartments,60000.0,170.0,3,,1,1,1,1,0,0,0,2025-12-13 15:13:19+00:00,11.002099841204238,False,False
6501226,النزهه,النزهه,Apartments,30000.0,60.0,1,,,0,0,0,0,0,0,2025-12-10 12:45:43+00:00,10.308952660644293,False,False
6479261,القيروان,القيروان,Apartments,48000.0,375.0,3,,,0,0,0,0,0,0,2025-11-24 14:07:13+00:00,10.778956289890028,False,False
6511105,القدس,القدس,Apartments,58000.0,135.0,3,,,0,0,0,0,0,0,2025-12-17 19:08:49+00:00,10.968198289528557,False,False
6435673,عكاظ,عكاظ,Villas,50000.0,360.0,,5,5,0,0,0,0,0,0,2025-10-22 15:07:13+00:00,10.819778284410283,False,False
6335622,النزهه,النزهه,Apartments,24000.0,30.0,1,1,0,0,1,1,0,0,0,2025-08-17 07:50:29+00:00,10.085809109330082,False,False
6346036,الخليج,الخليج,Apartments,26000.0,50.0,1,1,1,0,1,0,0,0,0,2025-08-23 12:00:38+00:00,10.165851817003619,False,False
6482537,الشرق,الشرق,Apartments,50000.0,171.0,4,,,0,0,0,0,0,0,2025-11-26 17:22:40+00:00,10.819778284410283,False,False
6482534,الشرق,الشرق,Apartments,50000.0,171.0,4,,,0,0,0,0,0,0,2025-11-26 17:20:04+00:00,10.819778284410283,False,False
6285072,المصيف,المصيف,Apartments,27000.0,100.0,1,1,0,0,0,0,0,0,0,2025-07-14 01:19:53+00:00,10.203592144986466,False,False
6467230,المروج,المروج,Apartments,70000.0,1026.0,3,2,1,0,1,1,0,0,0,2025-11-14 20:15:16+00:00,11.156250521031495,False,True
6506280,النموذجيه,النموذجيه,Apartments,28000.0,204.0,1,1,,1,1,1,0,0,0,2025-12-14 14:14:12+00:00,10.239959789157341,False,False
6490787,الرمال,الرمال,Villas,70000.0,300.0,,,,0,0,0,0,0,0,2025-12-02 20:50:29+00:00,11.156250521031495,False,False
6354903,الرمال,الرمال,Apartments,31000.0,356.0,3,,,0,0,0,0,0,0,2025-08-28 04:46:30+00:00,10.341742483467284,False,False
6505337,المروج,المروج,Apartments,80000.0,1026.0,3,2,1,0,1,1,0,0,0,2025-12-13 19:07:07+00:00,11.289781913656018,False,True
6500482,ظهره لبن,ظهره لبن,Apartments,35000.0,250.0,3,,,0,0,0,0,0,0,2025-12-09 19:54:24+00:00,10.46310334047155,False,False
6500299,النرجس,النرجس,Apartments,45000.0,325.0,3,2,1,0,1,0,0,0,0,2025-12-09 17:47:27+00:00,10.714417768752456,False,False
6499991,بدر,بدر,Apartments,22600.0,62.0,1,,,0,0,0,0,0,0,2025-12-09 15:01:39+00:00,10.025705185260378,False,False
6499901,بدر,بدر,Villas,50000.0,300.0,6,5,2,0,0,0,1,0,0,2025-12-09 13:59:17+00:00,10.819778284410283,False,False
6488306,العارض,العارض,Apartments,50000.0,900.0,4,,,0,0,0,0,0,0,2025-12-01 13:16:52+00:00,10.819778284410283,False,False
6437846,الحزم,الحزم,Apartments,24000.0,60.0,1,1,1,0,1,1,0,0,0,2025-10-23 21:39:25+00:00,10.085809109330082,False,False
6458141,المروج,المروج,Floor,85000.0,425.0,5,3,1,0,1,0,0,0,0,2025-11-08 05:44:38+00:00,11.350406535472453,False,False
6496111,الرمال,الرمال,Apartments,60000.0,180.0,3,4,1,0,1,0,0,0,0,2025-12-07 09:57:29+00:00,11.002099841204238,False,False
6446665,الصحافه,الصحافه,Apartments,180000.0,144.0,3,,,0,0,0,0,0,0,2025-10-30 10:47:43+00:00,12.100712129872347,True,False
6481728,المروج,المروج,Apartments,78000.0,107.0,3,1,0,0,0,0,0,0,0,2025-11-26 07:52:49+00:00,11.26446410567173,False,False
6438573,المصيف,المصيف,Apartments,34000.0,60.0,1,1,1,0,0,0,0,0,0,2025-10-24 18:33:29+00:00,10.4341158035983,False,False
6331551,العقيق,العقيق,Apartments,26000.0,30.0,1,1,,0,1,1,0,0,0,2025-08-14 13:53:59+00:00,10.165851817003619,False,False
6459893,النرجس,النرجس,Floor,65000.0,274.0,4,,,0,0,0,0,0,0,2025-11-09 12:17:23+00:00,11.082142548877775,False,False
6489973,النرجس,النرجس,Floor,95000.0,450.0,6,,,0,0,0,0,0,0,2025-12-02 13:29:48+00:00,11.461632170582678,False,False
6405275,المهديه,المهديه,Apartments,48000.0,141.0,3,3,1,0,1,0,0,0,0,2025-09-30 16:51:55+00:00,10.778956289890028,False,False
6488995,المصيف,المصيف,Apartments,80000.0,114.0,2,,,0,0,0,0,0,0,2025-12-01 18:24:35+00:00,11.289781913656018,False,False
6400188,العقيق,العقيق,Villas,160000.0,296.0,,,,0,0,0,0,0,0,2025-09-27 15:36:49+00:00,11.982929094215963,False,False
6485904,القادسيه,القادسيه,Apartments,38000.0,250.0,3,,,0,0,0,0,0,0,2025-11-29 18:50:40+00:00,10.545341438708522,False,False
6442594,الملقا,الملقا,Apartments,90000.0,130.0,3,4,1,0,1,1,0,0,0,2025-10-27 15:02:05+00:00,11.407564949312402,False,False
6472633,المهديه,المهديه,Apartments,32000.0,393.0,3,2,1,0,0,0,0,0,0,2025-11-18 18:58:16+00:00,10.373491181781864,False,False
6385035,الواحه,الواحه,Villas,400000.0,955.0,,,,0,0,0,0,0,0,2025-09-16 14:47:56+00:00,12.89921982609012,True,False
6380010,السويدي,السويدي,Villas,70000.0,251.0,6,4,0,0,0,0,0,0,0,2025-09-13 15:54:07+00:00,11.156250521031495,False,False
6511034,اليرموك,اليرموك,Apartments,20000.0,40.0,1,1,0,0,0,0,0,0,0,2025-12-17 18:33:25+00:00,9.903487552536127,False,False
6476957,العليا,العليا,Apartments,28000.0,40.0,1,1,0,0,0,0,0,0,0,2025-11-22 16:49:48+00:00,10.239959789157341,False,False
6458492,الياسمين,الياسمين,Floor,75000.0,390.0,3,,,0,0,0,0,0,0,2025-11-08 13:05:00+00:00,11.225243392518447,False,False
6525362,النرجس,النرجس,Apartments,73000.0,119.0,3,1,0,0,0,0,0,0,0,2025-12-29 09:58:04+00:00,11.198214720130528,False,False
6525437,الندي,الندي,Apartments,70000.0,171.0,2,3,1,0,1,1,0,0,0,2025-12-29 10:56:15+00:00,11.156250521031495,False,False
6293878,الضباط,الضباط,Apartments,42000.0,100.0,1,1,0,1,1,1,0,0,0,2025-07-20 02:04:31+00:00,10.645424897265505,False,False
6523384,المونسيه,المونسيه,Apartments,18000.0,50.0,1,1,0,0,1,1,0,0,0,2025-12-27 17:46:37+00:00,9.798127036878302,False,False
6525611,غرناطه,غرناطه,Apartments,25000.0,55.0,1,1,0,0,1,0,0,0,0,2025-12-29 12:32:34+00:00,10.126631103850338,False,False
6523897,الياسمين,الياسمين,Apartments,23000.0,30.0,1,1,0,0,1,0,0,0,0,2025-12-28 08:40:13+00:00,10.043249494911286,False,False
6519888,الخليج,الخليج,Apartments,27000.0,100.0,1,1,1,0,0,0,0,0,0,2025-12-24 16:04:22+00:00,10.203592144986466,False,False
6431531,الرمال,الرمال,Villas,85000.0,348.0,,,,0,0,0,0,0,0,2025-10-20 05:16:19+00:00,11.350406535472453,False,False
6519649,المونسيه,المونسيه,Apartments,23000.0,25.0,1,1,,0,1,0,0,0,0,2025-12-24 14:04:32+00:00,10.043249494911286,False,False
6462917,النرجس,النرجس,Apartments,65000.0,136.0,3,2,1,0,0,1,0,0,0,2025-11-11 10:04:14+00:00,11.082142548877775,False,False
6503979,القادسيه,القادسيه,Apartments,38000.0,433.0,3,,,0,0,0,0,0,0,2025-12-12 16:29:39+00:00,10.545341438708522,False,False
6327969,العقيق,العقيق,Apartments,36000.0,60.0,1,1,1,0,1,1,0,0,0,2025-08-12 15:15:10+00:00,10.491274217438248,False,False
6524720,القادسيه,القادسيه,Apartments,85000.0,173.0,3,2,1,0,0,0,0,0,0,2025-12-28 17:57:41+00:00,11.350406535472453,False,False
6445172,الغدير,الغدير,Apartments,36000.0,100.0,1,,,0,0,0,0,0,0,2025-10-29 11:04:02+00:00,10.491274217438248,False,False
6415527,الصحافه,الصحافه,Apartments,36000.0,100.0,1,,,0,0,0,0,0,0,2025-10-08 15:12:50+00:00,10.491274217438248,False,False
6485457,اشبيليه,اشبيليه,Apartments,29000.0,100.0,1,,,0,0,0,0,0,0,2025-11-29 14:44:15+00:00,10.275051108968611,False,False
6477939,الزهراء,الزهراء,Apartments,48000.0,50.0,1,1,1,1,1,0,0,0,0,2025-11-23 14:29:46+00:00,10.778956289890028,False,False
6518236,القيروان,القيروان,Apartments,29000.0,100.0,1,1,0,0,1,1,0,0,0,2025-12-23 14:00:40+00:00,10.275051108968611,False,False
6379777,الياسمين,الياسمين,Apartments,37000.0,70.0,1,,,0,0,0,0,0,0,2025-09-13 14:14:56+00:00,10.51867319162636,False,False
6494240,النرجس,النرجس,Apartments,80000.0,128.0,3,4,1,0,1,1,0,0,0,2025-12-05 16:23:34+00:00,11.289781913656018,False,False
6461462,المونسيه,المونسيه,Apartments,24000.0,50.0,1,,,0,0,0,0,0,0,2025-11-10 11:56:37+00:00,10.085809109330082,False,False
6451522,النرجس,النرجس,Apartments,85000.0,129.0,3,3,1,0,1,1,0,0,0,2025-11-03 09:36:08+00:00,11.350406535472453,False,False
6503007,الملقا,الملقا,Apartments,26000.0,20.0,1,,,0,0,0,0,0,0,2025-12-11 15:11:03+00:00,10.165851817003619,False,False
6474830,العارض,العارض,Apartments,75000.0,137.0,3,3,2,0,1,1,0,0,0,2025-11-20 13:08:36+00:00,11.225243392518447,False,False
6331557,اشبيليه,اشبيليه,Apartments,17000.0,30.0,1,1,,0,1,1,0,0,0,2025-08-14 13:59:43+00:00,9.740968623038354,False,False
6445150,الياسمين,الياسمين,Apartments,35000.0,100.0,1,1,1,0,0,1,0,0,0,2025-10-29 10:37:58+00:00,10.46310334047155,False,False
6445413,النرجس,النرجس,Apartments,65000.0,140.0,3,3,2,0,1,1,0,0,0,2025-10-29 13:36:54+00:00,11.082142548877775,False,False
6285425,الخليج,الخليج,Apartments,21000.0,55.0,1,1,0,0,1,0,0,0,0,2025-07-14 10:54:36+00:00,9.95227771670556,False,False
6414837,الملقا,الملقا,Apartments,45000.0,42.0,1,1,0,0,1,1,0,0,0,2025-10-08 07:14:40+00:00,10.714417768752456,False,False
6454813,العارض,العارض,Apartments,45000.0,460.0,3,2,1,0,1,0,0,0,0,2025-11-05 12:17:07+00:00,10.714417768752456,False,False
6489634,القادسيه,القادسيه,Villas,130000.0,348.0,5,,,0,0,0,0,0,0,2025-12-02 09:55:06+00:00,11.77528972943772,False,False
6506003,القيروان,القيروان,Apartments,100000.0,728.0,4,3,1,0,1,0,0,0,0,2025-12-14 11:34:08+00:00,11.512925464970229,False,False
6510576,المونسيه,المونسيه,Apartments,70000.0,85.0,4,3,1,0,1,1,0,0,0,2025-12-17 14:10:25+00:00,11.156250521031495,False,False
6523295,الربوه,الربوه,Villas,130000.0,2500.0,4,,,0,0,0,0,0,0,2025-12-27 16:44:29+00:00,11.77528972943772,False,True
6507913,النرجس,النرجس,Apartments,35000.0,40.0,2,1,0,0,1,1,0,0,0,2025-12-15 15:26:16+00:00,10.46310334047155,False,False
6283034,اليرموك,اليرموك,Apartments,31000.0,75.0,1,1,1,0,1,1,0,0,0,2025-07-12 16:17:35+00:00,10.341742483467284,False,False
6504288,التعاون,التعاون,Apartments,36000.0,100.0,1,1,1,0,1,1,0,0,0,2025-12-12 21:54:30+00:00,10.491274217438248,False,False
6325965,العارض,العارض,Apartments,70000.0,142.0,3,3,1,0,1,1,0,0,0,2025-08-11 13:35:43+00:00,11.156250521031495,False,False
6515724,السعاده,السعاده,Apartments,30000.0,55.0,1,,,0,0,0,0,0,0,2025-12-21 18:31:43+00:00,10.308952660644293,False,False
6438161,المروج,المروج,Apartments,70000.0,140.0,3,2,1,0,1,1,0,0,0,2025-10-24 11:57:23+00:00,11.156250521031495,False,False
6424828,العليا,العليا,Apartments,105000.0,1600.0,1,2,1,1,1,1,0,0,0,2025-10-15 09:04:05+00:00,11.56171562913966,False,True
6457516,الصحافه,الصحافه,Apartments,65000.0,139.0,3,2,2,0,1,1,0,0,0,2025-11-07 13:22:46+00:00,11.082142548877775,False,False
6523684,النرجس,النرجس,Apartments,95000.0,137.0,3,3,1,0,1,1,0,0,0,2025-12-27 22:58:17+00:00,11.461632170582678,False,False
6454986,النخيل,النخيل,Apartments,85000.0,875.0,4,3,1,0,1,0,0,0,0,2025-11-05 13:52:09+00:00,11.350406535472453,False,False
6508321,السويدي,السويدي,Apartments,30000.0,60.0,2,,,0,0,0,0,0,0,2025-12-15 19:33:26+00:00,10.308952660644293,False,False
6518524,اليرموك,اليرموك,Apartments,28000.0,70.0,1,1,1,0,1,1,0,0,0,2025-12-23 16:23:56+00:00,10.239959789157341,False,False
6453506,اليرموك,اليرموك,Apartments,31000.0,70.0,1,1,1,1,1,1,0,0,0,2025-11-04 14:04:18+00:00,10.341742483467284,False,False
6482203,الملقا,الملقا,Apartments,37000.0,100.0,1,1,1,0,1,1,0,0,0,2025-11-26 14:24:48+00:00,10.51867319162636,False,False
6439212,المونسيه,المونسيه,Apartments,27000.0,100.0,1,1,1,0,1,1,0,0,0,2025-10-25 12:45:38+00:00,10.203592144986466,False,False
6476597,العقيق,العقيق,Apartments,28000.0,100.0,1,1,0,0,0,0,0,0,0,2025-11-22 13:06:09+00:00,10.239959789157341,False,False
6458558,الياسمين,الياسمين,Apartments,70000.0,149.0,4,,,0,0,0,0,0,0,2025-11-08 13:48:42+00:00,11.156250521031495,False,False
6499315,القدس,القدس,Apartments,25000.0,40.0,1,,,0,0,0,0,0,0,2025-12-09 07:15:00+00:00,10.126631103850338,False,False
6510575,المونسيه,المونسيه,Apartments,70000.0,247.0,3,,,0,0,0,0,0,0,2025-12-17 14:10:04+00:00,11.156250521031495,False,False
6327312,اليرموك,اليرموك,Apartments,26000.0,50.0,1,1,1,0,1,1,0,0,0,2025-08-12 09:08:09+00:00,10.165851817003619,False,False
6393337,الملك فيصل,الملك فيصل,Apartments,23000.0,40.0,1,,,0,1,0,0,0,0,2025-09-22 08:23:53+00:00,10.043249494911286,False,False
6494186,النرجس,النرجس,Apartments,70000.0,140.0,3,,,0,0,0,0,0,0,2025-12-05 15:33:56+00:00,11.156250521031495,False,False
6491855,النرجس,النرجس,Floor,85000.0,178.0,3,3,2,0,1,0,0,0,0,2025-12-03 15:40:20+00:00,11.350406535472453,False,False
6444180,الصحافه,الصحافه,Floor,73000.0,168.0,3,3,2,1,1,0,0,0,0,2025-10-28 14:54:11+00:00,11.198214720130528,False,False
6491823,النرجس,النرجس,Floor,100000.0,172.0,3,3,2,0,1,0,0,0,0,2025-12-03 15:28:04+00:00,11.512925464970229,False,False
6493913,عرقه,عرقه,Apartments,80000.0,121.0,2,3,1,0,1,1,0,0,0,2025-12-05 09:59:24+00:00,11.289781913656018,False,False
6519310,المصيف,المصيف,Apartments,24000.0,40.0,1,,,0,0,0,0,0,0,2025-12-24 10:09:26+00:00,10.085809109330082,False,False
6478456,اشبيليه,اشبيليه,Apartments,30000.0,100.0,1,1,1,0,1,1,0,0,0,2025-11-23 19:38:59+00:00,10.308952660644293,False,False
6496607,العريجاء الغربيه,العريجاء الغربيه,Apartments,24000.0,62.0,1,1,1,0,1,0,0,0,0,2025-12-07 15:10:37+00:00,10.085809109330082,False,False
6503271,الندي,الندي,Apartments,60000.0,95.0,3,,,0,0,0,0,0,0,2025-12-11 18:22:08+00:00,11.002099841204238,False,False
6484031,قرطبه,قرطبه,Apartments,40000.0,360.0,3,,,0,0,0,0,0,0,2025-11-27 21:33:01+00:00,10.596634733096073,False,False
6508870,المصيف,المصيف,Apartments,23000.0,55.0,1,1,0,0,1,0,0,0,0,2025-12-16 11:41:42+00:00,10.043249494911286,False,False
